time,x,y,heading
188.416,-2.6348014564448565,1.9844146807246072,0.0021860428441068127
188.928,-2.3276021896763974,1.985085863123712,0.00218096739368828
189.44,-2.0204029258829204,1.9857569914099384,0.0021866145841068756
189.952,-1.7132036543461884,1.9864275453262095,0.0021851451915454014
190.464,-1.4060043903135648,1.9870989006755453,0.002181335550642161
190.976,-1.098805125216738,1.9877698846115406,0.002187362844563538
191.488,-0.7916058539493805,1.9884405175382138,0.002184024956151173
192.0,-0.4844065911616363,1.989111952693173,0.0021820104248397388
192.512,-0.17720732446183424,1.9897827942980697,0.0021877947951981533
193.024,0.1299919460255329,1.99045355315964,0.0021829544950174207
193.536,0.43719120804511874,1.9911250185962048,0.002182980661486188
194.048,0.7443904763532186,1.9917957383467002,0.0021878470030676717
194.56,1.051589745594773,1.9924666552947656,0.0021820663120000715
195.072,1.3587890073844173,1.9931381010994746,0.0021841441292108723
195.584,1.6659882771089107,1.9938087362180679,0.0021875237479365974
196.096,1.9731875447680334,1.994479828587764,0.00218147161923819
196.608,2.280386806889079,1.9951512112358227,0.00218538387831534
197.12,2.587586077668911,1.9958218125638556,0.0021868813531962417
197.632,2.8947853435602733,1.996493084191886,0.002181248392904452
198.144,3.201984606534019,1.9971643759037474,0.002186602206926202
198.656,3.5091838778946323,1.9978350047508249,0.00218604235992459
199.168,3.81638314190555,1.998506458535699,0.0021814098911791566
199.68,4.0892903864129755,1.9991002492861696,0.0021701435053002806
200.192,4.255889802677797,1.999463540175404,0.0021919241865114756
200.704,4.355046869485006,1.9996813381623932,0.0021987652661324118
201.216,4.354345838046954,2.1531995172873475,0.0022156018113556747
201.728,4.353652450920593,2.3068220319756843,0.0021984283727319973
202.24,4.352977962055165,2.460421335992268,0.0021924103530621642
202.752,4.352302887512691,2.6140196096066814,0.0022020137822004963
203.264,4.109600195231276,2.649592605435922,2.2273315093842665e-05
203.776,3.8022855727361464,2.6495709263615272,-0.00016137832601782688
204.288,3.4950830360154086,2.6495948483350023,-3.5177078382050686e-05
204.8,3.187882962669801,2.649607550814362,-5.0135622143331156e-05
205.312,2.8806829674005607,2.649623250886013,-5.270614351448554e-05
205.824,2.573482970069886,2.649639288777476,-4.904053775775914e-05
206.336,2.2662829711483576,2.649654996337094,-5.259628681094515e-05
206.848,1.9590829686792453,2.6496705105597407,-5.0898682456547125e-05
207.36,1.6518829705580826,2.6496864803837705,-4.9486735525386616e-05
207.872,1.3446829706806531,2.6497021250293495,-5.285992106790141e-05
208.38400000000001,1.0374829683569808,2.64971768936354,-5.020543240165557e-05
208.89600000000002,0.7302829706597923,2.6497336635844664,-4.9961994148271034e-05
209.40800000000002,0.42308296987759475,2.649749218879435,-5.287356911376198e-05
209.92000000000002,0.11588296814180926,2.64976485193121,-4.9605660626588004e-05
